frame,t,T_01,T_02,T_03,T_04,T_05,T_06,T_07,T_08,T_09,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,T_21,T_22,T_23,T_24,T_25,T_26,T_27,T_28
274,4.566667,191.77276611328125,83.50121307373047,344.74365234375,631.1475830078125,62.240203857421875,933.0223999023438,2086.98583984375,1375.04248046875,433.39862060546875,1520.90185546875,3009.3369140625,2745.99462890625,451.1220397949219,1544.4410400390625,3088.353271484375,2530.114501953125,251.96014404296875,1240.65966796875,2541.511474609375,2381.0654296875,25.676841735839844,271.4354553222656,1234.6739501953125,936.3435668945312,100.29878234863281,130.39979553222656,420.7761535644531,551.9408569335938
275,4.583333,201.99411010742188,92.93988037109375,377.29302978515625,679.69921875,67.291259765625,938.9168701171875,2111.55078125,1402.4937744140625,434.04241943359375,1532.7747802734375,2995.095703125,2754.15625,448.2878723144531,1568.0704345703125,3084.515869140625,2535.520263671875,256.1654052734375,1237.89501953125,2535.59521484375,2390.97314453125,16.577239990234375,260.2350158691406,1235.2314453125,939.5614013671875,99.38092803955078,144.46316528320312,448.0208435058594,578.9852905273438
276,4.600000,210.09597778320312,97.56880950927734,395.50616455078125,714.5538940429688,73.0714111328125,944.6578979492188,2123.90673828125,1428.7564697265625,436.8112487792969,1543.866455078125,2976.343017578125,2765.066162109375,448.0909729003906,1584.6614990234375,3072.797607421875,2544.095458984375,257.46759033203125,1237.50927734375,2528.753173828125,2403.248046875,11.841691017150879,255.0891876220703,1233.3878173828125,945.0997314453125,100.33749389648438,151.59567260742188,461.33941650390625,598.01513671875
277,4.616667,221.99513244628906,108.48336791992188,412.0293884277344,753.3871459960938,80.1707534790039,950.3801879882812,2134.13623046875,1444.0064697265625,439.5335388183594,1558.4002685546875,2961.39013671875,2750.371826171875,449.8475646972656,1613.6627197265625,3063.018798828125,2529.32373046875,263.67431640625,1240.7496337890625,2522.323486328125,2403.798828125,8.873032569885254,251.93621826171875,1230.83544921875,952.7833862304688,105.49859619140625,170.55174255371094,483.9170227050781,626.907958984375
278,4.633333,227.2697296142578,111.51600646972656,422.2686462402344,779.0889282226562,81.9752197265625,947.2288208007812,2141.73583984375,1465.4825439453125,438.8625793457031,1558.446044921875,2951.603515625,2762.564453125,447.9364318847656,1618.7393798828125,3053.445556640625,2539.345703125,263.3125,1239.3109130859375,2520.81591796875,2420.69921875,6.398575305938721,245.1253204345703,1222.518310546875,962.7919921875,106.36067199707031,173.37818908691406,484.7047424316406,636.3097534179688
279,4.650000,236.49594116210938,116.520263671875,426.6645202636719,802.963134765625,90.35908508300781,944.7683715820312,2132.788818359375,1469.4356689453125,443.93414306640625,1565.346435546875,2921.599853515625,2744.619140625,449.401611328125,1633.3165283203125,3033.767822265625,2526.06494140625,267.2457580566406,1232.4930419921875,2507.974853515625,2418.38134765625,5.150421619415283,241.37252807617188,1218.865478515625,967.3442993164062,112.31449127197266,189.68096923828125,504.1428527832031,660.9166870117188
280,4.666667,232.85003662109375,118.73477172851562,436.6338806152344,800.3118286132812,80.18844604492188,941.5381469726562,2145.304443359375,1472.8031005859375,428.1243591308594,1538.389892578125,2934.88720703125,2762.68701171875,441.4095458984375,1609.4893798828125,3045.798095703125,2545.5166015625,258.2495422363281,1215.51904296875,2496.73486328125,2421.989013671875,4.7348408699035645,237.40640258789062,1210.9071044921875,965.4593505859375,107.80326843261719,181.81124877929688,497.6622619628906,645.7990112304688
281,4.683333,231.80670166015625,118.40706634521484,428.340087890625,784.0353393554688,77.28716278076172,939.2359619140625,2128.431396484375,1452.0274658203125,423.9140625,1522.17578125,2922.24365234375,2751.237548828125,440.7276916503906,1592.7691650390625,3045.675537109375,2546.94091796875,258.1933288574219,1209.9078369140625,2488.861083984375,2414.3203125,8.273324012756348,245.9731903076172,1215.8104248046875,957.87841796875,108.12533569335938,177.0172576904297,495.9173583984375,640.5541381835938
282,4.700000,228.06927490234375,115.02580261230469,420.32470703125,769.7225341796875,74.05657196044922,937.8079223632812,2124.95068359375,1448.5789794921875,420.730712890625,1511.107666015625,2928.0625,2755.849365234375,439.4045104980469,1580.2711181640625,3049.355224609375,2552.052978515625,256.5191345214844,1210.907470703125,2492.416259765625,2418.49072265625,11.224602699279785,252.27566528320312,1217.266357421875,961.515869140625,108.27020263671875,172.12069702148438,486.48785400390625,630.7109375
283,4.716667,226.73135375976562,112.77943420410156,413.945556640625,762.6655883789062,72.5339584350586,937.0864868164062,2119.14697265625,1444.12451171875,419.4613037109375,1505.1829833984375,2925.2685546875,2755.264404296875,440.3994445800781,1575.2476806640625,3050.320556640625,2556.289306640625,258.3497009277344,1215.892822265625,2495.859375,2421.0009765625,13.30465030670166,259.3117980957031,1222.35498046875,960.7274169921875,108.55852508544922,169.45748901367188,481.90325927734375,627.1802978515625
284,4.733333,228.81808471679688,114.76075744628906,419.96258544921875,771.5130004882812,74.56358337402344,940.0086059570312,2125.765869140625,1452.3946533203125,418.67645263671875,1508.4111328125,2921.051513671875,2755.72265625,436.0696716308594,1574.6011962890625,3039.286376953125,2549.275634765625,257.2017822265625,1214.5177001953125,2492.962646484375,2421.8623046875,11.694748878479004,254.11468505859375,1218.1785888671875,963.9305419921875,109.03614807128906,172.4440460205078,486.9774475097656,631.4188232421875
285,4.750000,229.7534942626953,113.51548767089844,421.03717041015625,779.7363891601562,81.16732025146484,943.7178955078125,2120.637939453125,1452.098388671875,427.6220397949219,1535.5390625,2912.06982421875,2743.03857421875,437.3656311035156,1594.3251953125,3028.385986328125,2531.823974609375,258.99346923828125,1221.374267578125,2502.901123046875,2416.3876953125,6.389214038848877,248.25341796875,1224.073974609375,963.7830810546875,109.98023223876953,180.42637634277344,500.4772644042969,649.1116333007812
286,4.766667,237.46368408203125,116.98443603515625,429.942138671875,813.3827514648438,88.70531463623047,943.1224365234375,2122.577880859375,1469.8660888671875,432.6067810058594,1552.0152587890625,2897.5869140625,2738.8271484375,436.44091796875,1612.5743408203125,3009.4111328125,2523.100830078125,264.6176452636719,1226.3875732421875,2510.683349609375,2431.7900390625,1.4133002758026123,240.18284606933594,1215.9896240234375,973.033935546875,114.12710571289062,197.19442749023438,512.4169311523438,672.8363647460938
287,4.783333,240.385009765625,118.80438995361328,437.2029113769531,825.9699096679688,90.41986846923828,941.8538208007812,2123.624755859375,1473.1043701171875,431.818115234375,1556.97265625,2890.17333984375,2743.2880859375,431.6247863769531,1615.8031005859375,3002.84716796875,2528.406494140625,266.0013732910156,1227.83740234375,2517.962646484375,2445.343994140625,-4.575820446014404,233.8430633544922,1214.389404296875,976.288818359375,112.302001953125,202.3346710205078,518.1420288085938,680.7958374023438
288,4.800000,249.26763916015625,122.2574691772461,441.3524169921875,839.6287231445312,98.14396667480469,940.3406982421875,2110.738525390625,1459.5035400390625,442.8966064453125,1577.939697265625,2871.050048828125,2728.10986328125,436.9381408691406,1638.8560791015625,2998.382080078125,2521.85986328125,273.4298095703125,1233.0220947265625,2523.461181640625,2441.0546875,-11.500151634216309,226.37855529785156,1217.809326171875,966.705322265625,112.36686706542969,210.7189178466797,532.6524047851562,698.5386352539062
289,4.816667,258.79241943359375,122.79149627685547,452.7129211425781,872.9495239257812,101.82366180419922,936.8733520507812,2118.51953125,1481.0987548828125,449.2313232421875,1597.7967529296875,2865.927001953125,2746.892578125,439.1969909667969,1661.6259765625,2996.095947265625,2541.099609375,274.251953125,1242.5732421875,2540.065185546875,2466.50146484375,-18.82404327392578,214.77420043945312,1213.2314453125,972.9360961914062,109.65874481201172,211.1082305908203,530.4517822265625,708.1627807617188
290,4.833333,267.65130615234375,125.90724182128906,448.8585510253906,886.6539916992188,110.00955963134766,937.6630859375,2110.832763671875,1479.7772216796875,457.5334777832031,1608.15380859375,2858.38720703125,2732.007080078125,441.0329895019531,1670.6278076171875,2989.189697265625,2527.203857421875,279.4508361816406,1244.38134765625,2546.33740234375,2468.16845703125,-17.71416473388672,216.68772888183594,1208.724365234375,975.39306640625,114.98977661132812,221.23509216308594,532.064208984375,721.561767578125
291,4.850000,266.6302795410156,122.70256042480469,448.3888854980469,890.5377807617188,106.89795684814453,932.5264282226562,2117.017578125,1488.75732421875,458.20562744140625,1613.164794921875,2876.23193359375,2751.18408203125,444.1882629394531,1685.4637451171875,3007.739501953125,2548.15869140625,279.15753173828125,1258.8726806640625,2567.867919921875,2488.337890625,-20.25969696044922,221.59326171875,1218.40478515625,987.015869140625,111.41427612304688,216.40521240234375,521.7156982421875,717.521484375
292,4.866667,269.14056396484375,122.57223510742188,438.45361328125,885.3587036132812,113.77117919921875,932.4994506835938,2107.317626953125,1477.2039794921875,467.8459777832031,1621.743408203125,2886.5791015625,2739.541259765625,450.4493103027344,1694.1766357421875,3017.411865234375,2537.033447265625,283.2900390625,1260.11181640625,2573.985107421875,2477.351806640625,-18.05072784423828,225.2820281982422,1218.54638671875,980.2619018554688,113.24325561523438,217.09519958496094,514.6326293945312,719.0972900390625
293,4.883333,271.5404052734375,124.83558654785156,447.677978515625,895.8279418945312,112.34690856933594,933.1084594726562,2118.33349609375,1486.8868408203125,466.5497131347656,1624.757568359375,2885.453125,2750.095703125,447.5401306152344,1696.6746826171875,3009.79150390625,2545.0400390625,281.6357421875,1267.237548828125,2577.330810546875,2488.28662109375,-22.625343322753906,221.4601287841797,1216.8572998046875,985.7173461914062,110.51502227783203,217.2201385498047,515.9854736328125,718.7476196289062
294,4.900000,272.3890075683594,121.03099060058594,430.7393798828125,886.6879272460938,118.80728912353516,931.3234252929688,2107.579345703125,1478.2520751953125,476.6641540527344,1631.0413818359375,2895.16162109375,2740.623779296875,454.3652648925781,1705.1556396484375,3019.006103515625,2534.552978515625,285.0840759277344,1271.1005859375,2584.396484375,2478.0263671875,-18.764144897460938,226.80252075195312,1217.730712890625,979.9332885742188,112.1561279296875,213.49034118652344,502.3821105957031,716.0601196289062
295,4.916667,270.6458740234375,122.66253662109375,436.0149841308594,881.2007446289062,116.42208099365234,934.1104125976562,2112.630126953125,1475.3345947265625,471.8691101074219,1628.637451171875,2902.724853515625,2749.39697265625,449.0429992675781,1697.6107177734375,3023.376220703125,2543.73388671875,282.6419982910156,1273.19287109375,2589.77587890625,2485.97314453125,-21.16132354736328,227.4754638671875,1219.607666015625,980.3294067382812,108.82262420654297,213.510009765625,505.4686584472656,710.7518920898438
296,4.933333,268.31890869140625,124.15412902832031,447.2091979980469,878.5905151367188,107.7091293334961,935.4154663085938,2112.2470703125,1473.2572021484375,459.8504333496094,1615.515625,2869.9560546875,2746.269287109375,440.6214904785156,1677.9779052734375,2994.193603515625,2540.830322265625,278.3912048339844,1267.2210693359375,2567.790771484375,2481.94921875,-22.635963439941406,222.0133514404297,1216.1337890625,974.7335815429688,108.85325622558594,215.19210815429688,523.4955444335938,710.4602661132812
297,4.950000,269.40869140625,120.49958801269531,431.888916015625,875.0499267578125,114.62580108642578,931.8980102539062,2105.492919921875,1468.8211669921875,471.87371826171875,1625.295654296875,2888.12158203125,2738.503173828125,447.3945617675781,1687.3304443359375,3005.44189453125,2532.95751953125,285.2953186035156,1281.2352294921875,2593.376220703125,2488.39404296875,-18.982460021972656,232.6294403076172,1223.8218994140625,981.1199951171875,111.64408111572266,216.1190185546875,508.4220275878906,711.0599365234375
298,4.966667,274.61956787109375,120.64596557617188,436.886962890625,887.3317260742188,120.61909484863281,931.5670776367188,2109.39697265625,1468.9112548828125,480.9767761230469,1646.7822265625,2891.26318359375,2739.814697265625,446.2774353027344,1703.7840576171875,3004.301025390625,2528.166748046875,284.492919921875,1286.5758056640625,2606.134033203125,2486.032470703125,-28.464569091796875,215.07073974609375,1214.5860595703125,968.8882446289062,106.83697509765625,216.26966857910156,508.6324462890625,710.4085693359375
299,4.983333,280.744384765625,119.04898071289062,450.64691162109375,911.822265625,123.11680603027344,924.4570922851562,2116.723876953125,1483.5894775390625,490.063232421875,1671.0709228515625,2891.1953125,2758.85888671875,449.8644714355469,1726.7169189453125,3005.115966796875,2543.413818359375,286.6181640625,1297.304931640625,2623.85205078125,2497.64990234375,-40.22106170654297,193.61610412597656,1206.6536865234375,958.5286865234375,101.47019958496094,216.95896911621094,510.69451904296875,711.7953491210938
300,5.000000,280.4148254394531,113.32891082763672,433.98101806640625,910.9495239257812,126.7715072631836,914.4672241210938,2103.164306640625,1480.306640625,502.19708251953125,1685.632080078125,2913.19287109375,2753.959716796875,463.0377502441406,1750.7845458984375,3030.53662109375,2544.514892578125,293.3020935058594,1315.6875,2654.189453125,2504.56884765625,-37.41678237915039,199.97549438476562,1210.821044921875,963.4930419921875,104.49027252197266,215.34884643554688,492.99407958984375,714.70751953125
301,5.016667,281.9095153808594,115.87931823730469,448.30694580078125,923.6364135742188,126.68334197998047,910.1867065429688,2106.214599609375,1485.2406005859375,504.1894836425781,1693.1199951171875,2913.60205078125,2762.592041015625,460.4383544921875,1754.9100341796875,3032.87890625,2549.8935546875,294.29547119140625,1312.4215087890625,2655.689697265625,2507.564208984375,-44.97760009765625,182.54029846191406,1199.1617431640625,952.7876586914062,101.00601196289062,218.1811065673828,501.70306396484375,714.2131958007812
302,5.033333,284.57049560546875,114.90650177001953,457.84930419921875,936.6187133789062,128.8840789794922,899.0692749023438,2098.083251953125,1483.0155029296875,510.91412353515625,1705.62109375,2907.726806640625,2770.052978515625,459.5376892089844,1762.9049072265625,3034.857666015625,2559.611083984375,299.0292663574219,1318.3468017578125,2668.794189453125,2514.762451171875,-54.08898162841797,162.82882690429688,1190.39111328125,941.7655029296875,97.42616271972656,219.61514282226562,506.323974609375,716.2064208984375
303,5.050000,295.1120910644531,110.3844223022461,460.1708068847656,979.7793579101562,135.9845428466797,867.6007690429688,2074.525146484375,1503.5948486328125,523.6895141601562,1705.72314453125,2879.134033203125,2752.709228515625,472.6123352050781,1772.035888671875,3002.268798828125,2541.5810546875,312.1741027832031,1325.7525634765625,2658.232666015625,2511.48828125,-54.39152526855469,149.05172729492188,1173.528564453125,949.5599365234375,110.57122802734375,241.1800537109375,518.5321655273438,749.9835815429688
304,5.066667,294.2589111328125,111.78104400634766,478.7180480957031,992.9375,135.20626831054688,862.0305786132812,2079.017578125,1508.5418701171875,529.0194702148438,1714.914794921875,2872.6552734375,2754.516357421875,475.2204284667969,1779.5423583984375,3000.006591796875,2535.083251953125,314.8214416503906,1313.8642578125,2649.542236328125,2500.761474609375,-61.787620544433594,126.85733795166016,1169.145751953125,940.7701416015625,109.77685546875,249.27940368652344,542.20068359375,763.068603515625
305,5.083333,291.28582763671875,106.81552124023438,471.31182861328125,978.2728881835938,133.0862274169922,856.861328125,2067.9765625,1499.68798828125,532.8661499023438,1715.101318359375,2859.74951171875,2751.650634765625,477.2757873535156,1786.0804443359375,3000.328369140625,2532.94140625,319.0420227050781,1327.55126953125,2656.23095703125,2501.983642578125,-62.20642852783203,131.5348663330078,1175.904541015625,936.4154052734375,108.3386001586914,250.93678283691406,548.5545654296875,757.1082153320312
306,5.100000,292.7380065917969,102.3873519897461,452.6070556640625,974.2177124023438,134.9247283935547,845.0336303710938,2043.485107421875,1492.259765625,538.486572265625,1706.55322265625,2844.865478515625,2727.9501953125,488.1745910644531,1780.9820556640625,2982.425048828125,2515.406494140625,327.7311096191406,1332.733642578125,2648.604736328125,2497.93603515625,-53.63121032714844,146.70217895507812,1182.036865234375,953.462158203125,118.02796936035156,261.82305908203125,546.736083984375,774.5852661132812
307,5.116667,289.1444091796875,101.13528442382812,452.3772888183594,972.4818115234375,134.99681091308594,845.1119384765625,2043.3138427734375,1494.0343017578125,535.2846069335938,1702.8179931640625,2838.82275390625,2729.843017578125,480.1921081542969,1774.9276123046875,2979.67919921875,2512.512451171875,322.93341064453125,1318.5072021484375,2636.178466796875,2491.154296875,-55.57700729370117,135.0313720703125,1169.7838134765625,947.19580078125,116.02465057373047,260.1242370605469,548.5694580078125,772.8648071289062
308,5.133333,295.2238464355469,104.64387512207031,455.6216735839844,977.5630493164062,136.41294860839844,847.6267700195312,2043.90576171875,1491.021728515625,536.7705078125,1702.5693359375,2828.16748046875,2723.746826171875,486.0848693847656,1773.67822265625,2967.28759765625,2510.443359375,323.55731201171875,1313.7880859375,2621.18603515625,2478.4130859375,-54.401641845703125,133.10609436035156,1164.784912109375,937.0630493164062,117.69607543945312,257.9404296875,548.4594116210938,770.9810791015625
309,5.150000,283.98162841796875,99.1026840209961,452.782958984375,959.8212280273438,126.59490203857422,825.3643188476562,2025.5716552734375,1473.8360595703125,544.4867553710938,1697.86181640625,2829.2353515625,2705.280029296875,501.6262512207031,1778.5487060546875,2973.314208984375,2493.3583984375,334.9963684082031,1321.8963623046875,2616.747802734375,2462.4140625,-53.30497741699219,134.80186462402344,1179.173828125,946.5952758789062,123.33354949951172,270.7283935546875,568.6370239257812,783.5014038085938
310,5.166667,290.0445251464844,99.43516540527344,437.77197265625,967.8057861328125,135.26455688476562,838.802490234375,2028.9185791015625,1486.3756103515625,538.1756591796875,1690.714599609375,2819.54638671875,2705.06396484375,489.3736877441406,1763.3353271484375,2951.4990234375,2491.378662109375,333.0822448730469,1326.679443359375,2620.4931640625,2477.7421875,-45.605770111083984,146.25245666503906,1170.6837158203125,950.625,125.82318878173828,266.8072204589844,548.6943969726562,779.16015625
311,5.183333,279.51654052734375,94.50653076171875,444.6597900390625,964.3882446289062,126.34603118896484,812.0321655273438,2016.482666015625,1476.3944091796875,544.546875,1684.178466796875,2827.35888671875,2696.316162109375,502.1764221191406,1765.3939208984375,2959.340576171875,2485.0419921875,336.50225830078125,1317.0709228515625,2610.470947265625,2459.4345703125,-51.24432373046875,135.63172912597656,1178.162353515625,952.0548095703125,129.85372924804688,278.3207092285156,571.0592651367188,793.6890258789062
312,5.200000,285.8697509765625,95.86042785644531,457.3518371582031,977.104736328125,130.28399658203125,802.1902465820312,2010.6265869140625,1475.951904296875,558.6686401367188,1699.453369140625,2817.90380859375,2699.4521484375,508.14312744140625,1778.3280029296875,2954.140380859375,2480.1298828125,342.98199462890625,1319.4349365234375,2604.066650390625,2451.52001953125,-59.261260986328125,115.76284790039062,1168.76708984375,938.09130859375,127.58848571777344,278.52264404296875,580.642822265625,793.9995727539062
313,5.216667,278.41900634765625,77.72550964355469,421.7806396484375,955.231201171875,132.60125732421875,748.6062622070312,1945.8878173828125,1430.511474609375,594.4039306640625,1704.422607421875,2815.70166015625,2633.70947265625,550.7766723632812,1809.7169189453125,2961.068603515625,2437.308837890625,375.0116271972656,1373.645263671875,2640.928955078125,2428.5205078125,-51.9765625,146.76214599609375,1208.8009033203125,951.9691772460938,149.22901916503906,321.3885498046875,607.2802124023438,831.0297241210938
314,5.233333,283.1979064941406,82.41641235351562,439.0283203125,978.6022338867188,135.80271911621094,751.3648681640625,1955.993408203125,1443.9578857421875,594.1885375976562,1711.93994140625,2818.92138671875,2651.5859375,543.7970581054688,1816.1922607421875,2967.48779296875,2449.45849609375,368.9631042480469,1359.9461669921875,2649.316650390625,2441.93310546875,-60.858184814453125,130.2851104736328,1199.806884765625,945.92626953125,146.74623107910156,323.1871337890625,614.212890625,836.13232421875
315,5.250000,278.87823486328125,85.56439208984375,446.09979248046875,965.0298461914062,132.6219024658203,731.3292236328125,1933.9993896484375,1407.5977783203125,602.1717529296875,1709.890625,2814.39990234375,2615.504150390625,558.0706176757812,1820.7064208984375,2976.16796875,2427.0341796875,375.6752014160156,1347.963134765625,2635.511474609375,2400.67333984375,-64.64604949951172,126.90689086914062,1219.899658203125,930.4409790039062,152.14459228515625,344.7271423339844,655.2466430664062,853.8906860351562
316,5.266667,287.66668701171875,84.80876159667969,442.6835632324219,982.3550415039062,139.37498474121094,729.5681762695312,1923.7049560546875,1412.4700927734375,607.329345703125,1714.546630859375,2803.971435546875,2620.201171875,554.6480102539062,1827.2806396484375,2971.984619140625,2432.302490234375,379.9086608886719,1361.043212890625,2665.826416015625,2432.334716796875,-66.86275482177734,126.88772583007812,1214.8751220703125,934.3826293945312,153.3258819580078,345.428466796875,645.3241577148438,857.5401000976562
317,5.283333,281.2164306640625,84.070068359375,443.7888488769531,964.6739501953125,138.5835418701172,704.6925659179688,1898.8516845703125,1373.6492919921875,617.6392822265625,1720.43896484375,2818.74658203125,2581.75146484375,569.7674560546875,1835.7359619140625,2995.713134765625,2409.672607421875,385.22711181640625,1356.9189453125,2662.8525390625,2384.253662109375,-67.96356201171875,124.57316589355469,1234.9365234375,921.040771484375,154.88551330566406,351.4407958984375,660.7793579101562,866.2666625976562
318,5.300000,291.847900390625,86.99208068847656,449.0574951171875,991.0095825195312,147.83087158203125,711.577392578125,1900.0074462890625,1389.0272216796875,619.186767578125,1728.44580078125,2811.998046875,2595.44287109375,559.29931640625,1836.309814453125,2986.422607421875,2418.101318359375,382.948486328125,1352.6702880859375,2676.320068359375,2411.91064453125,-71.16236877441406,114.027587890625,1219.12353515625,921.0733642578125,152.52780151367188,345.9756164550781,649.087646484375,865.378662109375
319,5.316667,288.4923400878906,87.45914459228516,444.9183349609375,970.9690551757812,144.5062713623047,708.2147827148438,1895.679931640625,1362.8692626953125,625.848876953125,1739.015625,2833.3466796875,2575.1328125,573.4957275390625,1847.3096923828125,3012.251953125,2409.490966796875,386.3040466308594,1357.30078125,2677.315673828125,2379.69189453125,-69.42583465576172,121.26356506347656,1238.5921630859375,911.842041015625,149.7528076171875,337.78570556640625,645.6121215820312,859.5899047851562
320,5.333333,300.14825439453125,92.4236068725586,450.6189270019531,993.8734130859375,150.87864685058594,730.2393798828125,1913.2635498046875,1390.8599853515625,618.2694702148438,1740.706787109375,2829.029296875,2610.315673828125,557.492431640625,1841.1334228515625,3004.350341796875,2436.383544921875,375.9305725097656,1347.3211669921875,2673.042236328125,2410.50341796875,-71.04823303222656,112.50894165039062,1213.83203125,909.743408203125,144.0247802734375,319.75189208984375,624.590087890625,845.8319702148438
321,5.350000,295.4837646484375,94.28756713867188,447.88970947265625,971.0662841796875,150.39556884765625,726.7962646484375,1907.5897216796875,1359.8629150390625,624.5665893554688,1745.662353515625,2843.8017578125,2579.118896484375,569.481689453125,1842.717529296875,3018.900634765625,2415.049560546875,379.889892578125,1345.5484619140625,2660.328369140625,2365.1533203125,-68.62647247314453,114.75114440917969,1225.6910400390625,895.7955322265625,143.6676483154297,317.70831298828125,627.88916015625,843.3375854492188
322,5.366667,305.2581481933594,94.37858581542969,448.8642272949219,992.8116455078125,157.18788146972656,732.3515014648438,1905.0216064453125,1374.849365234375,629.3759765625,1751.04541015625,2822.6982421875,2585.844482421875,562.3778076171875,1843.760498046875,2995.9814453125,2413.548583984375,381.4247741699219,1351.41796875,2668.560791015625,2390.79052734375,-69.33818054199219,114.56948852539062,1214.221435546875,900.3912353515625,143.45782470703125,318.06903076171875,621.95654296875,842.914306640625
323,5.383333,300.61444091796875,94.62987518310547,450.4529724121094,979.6672973632812,156.64517211914062,725.2325439453125,1904.327392578125,1353.298583984375,636.3553466796875,1756.1580810546875,2838.6689453125,2561.44384765625,573.3707275390625,1849.1827392578125,3011.353515625,2396.6708984375,387.7869873046875,1357.38818359375,2672.565673828125,2361.32080078125,-68.70591735839844,117.16934967041016,1229.628662109375,893.5651245117188,144.08258056640625,321.1329650878906,626.2161865234375,844.7965087890625
324,5.400000,314.400634765625,98.27630615234375,454.3779296875,1004.4480590820312,164.25851440429688,749.356689453125,1922.3218994140625,1383.4903564453125,635.576416015625,1765.79248046875,2833.498046875,2596.894287109375,560.7072143554688,1848.779052734375,2998.514892578125,2421.305908203125,384.9042663574219,1369.5474853515625,2693.116943359375,2410.4873046875,-70.82687377929688,118.17108154296875,1210.197998046875,900.3892822265625,139.50079345703125,310.3202209472656,603.611572265625,831.7194213867188
325,5.416667,306.00543212890625,94.44784545898438,453.0689697265625,990.1172485351562,157.0313262939453,729.9072265625,1909.6138916015625,1362.5328369140625,638.1552734375,1761.717041015625,2835.78369140625,2571.099853515625,573.0497436523438,1855.1517333984375,3009.171630859375,2405.037353515625,389.219970703125,1369.8441162109375,2684.394775390625,2375.54150390625,-69.52738952636719,121.70612335205078,1230.4141845703125,893.521728515625,142.16078186035156,317.04302978515625,619.27587890625,839.5296020507812
326,5.433333,315.65863037109375,98.55523681640625,459.8695983886719,1011.3173828125,166.0287322998047,743.721435546875,1919.2218017578125,1385.0738525390625,639.007080078125,1762.7054443359375,2823.42236328125,2595.192626953125,561.83056640625,1848.4329833984375,2990.102294921875,2419.55224609375,385.3135681152344,1366.1396484375,2687.453369140625,2407.897705078125,-73.00767517089844,115.29728698730469,1210.415771484375,895.6188354492188,139.1416473388672,312.81707763671875,610.8685302734375,832.8927612304688
327,5.450000,308.2569885253906,96.55524444580078,465.8918151855469,1007.594482421875,159.6426544189453,717.0481567382812,1903.7049560546875,1364.277587890625,644.25927734375,1760.091796875,2822.739501953125,2561.099365234375,575.8980712890625,1857.1156005859375,2998.169677734375,2396.759765625,392.7524108886719,1367.4718017578125,2683.551513671875,2372.3427734375,-73.43330383300781,115.364990234375,1232.833251953125,890.8171997070312,144.53199768066406,328.3636169433594,635.1925659179688,849.5004272460938
328,5.466667,320.5118408203125,103.6273193359375,476.9172058105469,1035.119873046875,165.99342346191406,742.5867309570312,1925.8753662109375,1397.5255126953125,637.4369506835938,1759.239990234375,2803.92333984375,2593.861572265625,561.3142700195312,1851.0145263671875,2974.02685546875,2418.80126953125,387.1954650878906,1362.951416015625,2684.147216796875,2413.001953125,-77.56749725341797,110.59447479248047,1213.780029296875,894.5045166015625,141.09329223632812,325.70501708984375,631.9564208984375,843.3922729492188
329,5.483333,319.4781799316406,107.10357666015625,477.56982421875,1026.3580322265625,161.6797332763672,742.0367431640625,1923.7784423828125,1385.5750732421875,633.2907104492188,1759.180419921875,2808.082275390625,2583.047119140625,565.8212280273438,1852.9185791015625,2985.419189453125,2414.970458984375,387.6753234863281,1358.76708984375,2672.6748046875,2391.60498046875,-74.20855712890625,112.50680541992188,1221.1654052734375,888.8363647460938,143.0938720703125,326.4983215332031,639.2996826171875,847.2382202148438
330,5.500000,329.086669921875,112.9468002319336,476.15570068359375,1031.2496337890625,171.2786407470703,781.8191528320312,1951.4017333984375,1409.7222900390625,621.88671875,1756.990234375,2794.104736328125,2606.851806640625,546.6636962890625,1835.5330810546875,2962.19970703125,2428.142822265625,374.8883361816406,1344.5120849609375,2659.7294921875,2416.08251953125,-71.76864624023438,114.05123901367188,1201.77392578125,892.245361328125,136.7840576171875,310.5733642578125,622.0279541015625,831.0338745117188
331,5.516667,329.2622985839844,115.15640258789062,474.2684020996094,1028.72265625,172.4193878173828,791.9120483398438,1956.997314453125,1410.9119873046875,617.9264526367188,1755.07568359375,2794.2724609375,2607.894775390625,540.7344360351562,1827.705810546875,2958.989013671875,2426.208251953125,371.81182861328125,1336.86376953125,2653.867919921875,2417.728515625,-70.87464904785156,111.1795654296875,1191.58203125,892.5327758789062,136.2919921875,308.72161865234375,618.3555908203125,827.9800415039062
332,5.533333,330.58026123046875,117.78727722167969,472.0457763671875,1023.3582763671875,173.32725524902344,807.11279296875,1969.855712890625,1413.7239990234375,612.5640869140625,1755.44189453125,2798.75,2608.8984375,537.9227905273438,1824.185302734375,2959.321533203125,2425.556640625,368.01080322265625,1334.255859375,2647.205078125,2412.5654296875,-66.3692398071289,117.56364440917969,1190.697021484375,891.1690673828125,134.51358032226562,300.9384460449219,608.9698486328125,819.5542602539062
333,5.550000,329.4468688964844,120.41021728515625,468.0446472167969,1013.7166137695312,175.8498992919922,827.9160766601562,1982.497802734375,1416.2017822265625,602.63232421875,1750.6123046875,2797.2060546875,2612.414306640625,525.114990234375,1812.635009765625,2954.958740234375,2424.211181640625,360.2526550292969,1326.349365234375,2643.341064453125,2415.427978515625,-64.20726013183594,119.21075439453125,1183.0390625,891.0999145507812,131.533935546875,294.69024658203125,602.9100341796875,810.7301635742188
